Unnamed: 0,cve,owner,repo,patch
382,CVE-2016-2330,FFmpeg,FFmpeg,03d83ba34b2070878909eae18dfac0f519503777
383,CVE-2018-13300,FFmpeg,FFmpeg,95556e27e2c1d56d9e18f5db34d6f756f3011148
384,CVE-2018-7751,FFmpeg,FFmpeg,a6cba062051f345e8ebfdff34aba071ed73d923f
385,CVE-2018-9841,FFmpeg,FFmpeg,35eeff30caf34df835206f1c12bcf4b7c2bd6758
386,CVE-2020-12284,FFmpeg,FFmpeg,1812352d767ccf5431aa440123e2e260a4db2726
387,CVE-2015-8957,ImageMagick,ImageMagick,450bd716ed3b9186dd10f9e60f630a3d9eeea2a4
388,CVE-2016-7536,ImageMagick,ImageMagick,02dadf116124cfba35d7ebd9ced3e5ad0be0f176
398,CVE-2011-4127,torvalds,linux,0bfc96cb77224736dfa35c3c555d37b3646ef35e
399,CVE-2018-10876,torvalds,linux,8844618d8aa7a9973e7b527d038a2a589665002c
400,CVE-2019-15222,torvalds,linux,5d78e1c2b7f4be00bbe62141603a631dc7812f35
401,CVE-2019-15292,torvalds,linux,6377f787aeb945cae7abbb6474798de129e1f3ac
402,CVE-2019-15916,torvalds,linux,895a5e96dbd6386c8e78e5b78e067dcc67b7f0ab
403,CVE-2019-18282,torvalds,linux,55667441c84fa5e0911a0aac44fb059c15ba6da2
404,CVE-2019-19526,torvalds,linux,6af3aa57a0984e061f61308fe181a9a12359fecc
405,CVE-2019-19537,torvalds,linux,303911cfc5b95d33687d9046133ff184cf5043ff
406,CVE-2019-19927,torvalds,linux,453393369dc9806d2455151e329c599684762428
407,CVE-2019-20054,torvalds,linux,23da9588037ecdd4901db76a5b79a42b529c4ec3
408,CVE-2019-7221,torvalds,linux,ecec76885bcfe3294685dc363fd1273df0d5d65f
409,CVE-2020-12768,torvalds,linux,d80b64ff297e40c2b6f7d7abc1b3eba70d22a068
410,CVE-2020-13974,torvalds,linux,b86dab054059b970111b5516ae548efaae5b3aae
411,CVE-2020-24394,torvalds,linux,22cf8419f1319ff87ec759d0ebdff4cbafaee832
412,CVE-2020-25641,torvalds,linux,7e24969022cbd61ddc586f14824fc205661bb124
413,CVE-2020-27777,torvalds,linux,bd59380c5ba4147dcbaad3e582b55ccfd120b764
414,CVE-2020-29368,torvalds,linux,c444eb564fb16645c172d550359cb3d75fe8a040
415,CVE-2014-0214,moodle,moodle,679e323aaab2a968b8e87862e1658814645db525
416,CVE-2014-3547,moodle,moodle,ea76b652fc4f3600403a61e54f198cc8570a4234
417,CVE-2014-3617,moodle,moodle,8f2e80600bf0fc220b92706907fb3d683602e5c2
418,CVE-2015-0213,moodle,moodle,c84888c1ccb25450cbf54e21b1127776aaa3f367
419,CVE-2016-2151,moodle,moodle,8e24a54e526c149469bd77c910876c4489e87841
420,CVE-2016-3734,moodle,moodle,e90e0ea5700ee9b016034b74ed7f41787109d1a2
429,CVE-2013-4248,php,php-src,2874696a5a8d46639d261571f915c493cd875897
430,CVE-2015-1351,php,php-src,777c39f4042327eac4b63c7ee87dc1c7a09a3115
431,CVE-2015-4602,php,php-src,fb83c76deec58f1fab17c350f04c9f042e5977d1
432,CVE-2015-8873,php,php-src,4d2278143a08b7522de9471d0f014d7357c28fea
433,CVE-2017-11147,php,php-src,e5246580a85f031e1a3b8064edbaa55c1643a451
434,CVE-2010-4329,phpmyadmin,phpmyadmin,4341818d73d454451f024950a4ce0141608ac7f8
435,CVE-2011-0987,phpmyadmin,phpmyadmin,a5464b4daff0059cdf8c9e5f4d54a80e2dd2a5b0
436,CVE-2014-4348,phpmyadmin,phpmyadmin,cb7c703c03f656debcea2a16468bd53660fc888e
437,CVE-2014-4987,phpmyadmin,phpmyadmin,395265e9937beb21134626c01a21f44b28e712e5
438,CVE-2014-8961,phpmyadmin,phpmyadmin,b99b6b6672ff2419f05b05740c80c7a23c1da994
439,CVE-2016-2044,phpmyadmin,phpmyadmin,c57d3cc7b97b5f32801032f7bb222297aa97dfea
440,CVE-2016-2045,phpmyadmin,phpmyadmin,0a24f92d081033576bfdd9d4bdec1a54501734c1
441,CVE-2016-5703,phpmyadmin,phpmyadmin,ef6c66dca1b0cb0a1a482477938cfc859d2baee3
442,CVE-2016-5731,phpmyadmin,phpmyadmin,418aeea3d83b0b6021bac311d849570acfc6e48c
443,CVE-2018-10188,phpmyadmin,phpmyadmin,c6dd6b56e236a3aff953cee4135ecaa67130e641
444,CVE-2020-10804,phpmyadmin,phpmyadmin,89fbcd7c39e6b3979cdb2f64aa4cd5f4db27eaad
445,CVE-2020-26934,phpmyadmin,phpmyadmin,19df63b0365621427697edc185ff7c9c5707c523
446,CVE-2013-4150,qemu,qemu,eea750a5623ddac7a61982eec8f1c93481857578
447,CVE-2013-4531,qemu,qemu,d2ef4b61fe6d33d2a5dcf100a9b9440de341ad62
448,CVE-2013-4535,qemu,qemu,36cf2a37132c7f01fa9adb5f95f5312b27742fd4
449,CVE-2013-4540,qemu,qemu,52f91c3723932f8340fe36c8ec8b18a757c37b2b
450,CVE-2014-0182,qemu,qemu,a890a2f9137ac3cf5b607649e66a6f3a5512d8dc
451,CVE-2015-8817,qemu,qemu,23820dbfc79d1c9dce090b4c555994f2bb6a69b3
452,CVE-2016-2858,qemu,qemu,60253ed1e6ec6d8e5ef2efe7bf755f475dce9956
453,CVE-2016-5338,qemu,qemu,ff589551c8e8e9e95e211b9d8daafb4ed39f1aec
454,CVE-2016-7157,qemu,qemu,65a8e1f6413a0f6f79894da710b5d6d43361d27d
455,CVE-2016-7995,qemu,qemu,b16c129daf0fed91febbb88de23dae8271c8898a
456,CVE-2016-8576,qemu,qemu,05f43d44e4bc26611ce25fd7d726e483f73363ce
457,CVE-2017-13673,qemu,qemu,bfc56535f793c557aa754c50213fc5f882e6482d
458,CVE-2017-5578,qemu,qemu,204f01b30975923c64006f8067f0937b91eea68b
459,CVE-2017-7377,qemu,qemu,d63fb193e71644a073b77ff5ac6f1216f2f6cf6e
460,CVE-2017-9330,qemu,qemu,26f670a244982335cc08943fb1ec099a2c81e42d
461,CVE-2019-20382,qemu,qemu,6bf21f3d83e95bcc4ba35a7a07cc6655e8b010b0
462,CVE-2014-5164,wireshark,wireshark,ba6eb5c72ffe82ca0e51c7083240975a5b118ad2
463,CVE-2014-5165,wireshark,wireshark,17a552666b50896a9b9dde8ee6a1052e7f9a622e
464,CVE-2014-6427,wireshark,wireshark,73959159dbf34b4a0b50fbd19e05cb1b470be9b0
465,CVE-2015-0564,wireshark,wireshark,d3581aecda62d2a51ea7088fd46975415b03ec57
466,CVE-2015-3811,wireshark,wireshark,a6fc6aa0b4efc1a1c3d7a2e3b5189e888fb6ccc2
467,CVE-2015-3815,wireshark,wireshark,b3b1f7c3aa2233a147294bad833b748d38fba84d
468,CVE-2015-8712,wireshark,wireshark,2ae329a47b7f0ac94089c23e79c6b8bc18ba80ea
469,CVE-2015-8723,wireshark,wireshark,40b283181c63cb28bc6f58d80315eccca6650da0
470,CVE-2016-4006,wireshark,wireshark,8dc9551e1d56290e6f7f02cc38b77e1d211fd4a5
471,CVE-2016-4080,wireshark,wireshark,ad097385c05c370440fb810e67f811398efc0ea0
472,CVE-2016-4081,wireshark,wireshark,42f299be6abb302f32cec78b1c0812364c9f9285
473,CVE-2016-6506,wireshark,wireshark,a9d5256890c9189c7461bfce6ed6edce5d861499
474,CVE-2017-11408,wireshark,wireshark,2de483c0925a5a93cdaee168997f3f3c7949d2d4
475,CVE-2017-9349,wireshark,wireshark,538abdfbc2225e8c39de99811fb9cbef53b0911b
476,CVE-2018-18225,wireshark,wireshark,5a2aafef7a8ad4b3917823133c2e3534951fc4d3
477,CVE-2018-5334,wireshark,wireshark,5dbc1d8d1c14aea4fda820567d6ac0e226027ed3
478,CVE-2018-7335,wireshark,wireshark,9c5803ff7618002b8d18cfcd65fa44ec20fb1c76
479,CVE-2018-9273,wireshark,wireshark,035f49d2c85ff9e0bab74e5af4c990ab2beea170
480,CVE-2019-10895,wireshark,wireshark,134a513dd59315d67866f238459fdee6347f1055
481,CVE-2019-5721,wireshark,wireshark,177962a5b4a05759b40fb6fc07a4a6eec306a9bf
482,CVE-2020-11647,wireshark,wireshark,15dc2f6bd4c9a674333cbc97260362524d5364de
483,CVE-2020-25862,wireshark,wireshark,c4634b1e99b1a7f490e53b4e18e2bd50e926315a
484,CVE-2020-28030,wireshark,wireshark,b287e7165e8aa89cde6ae37e7c257c5d87d16b9b
485,CVE-2020-9428,wireshark,wireshark,8bda8642dfc8c9a870c6a48771566012353cc898
487,CVE-2011-1768,torvalds,linux,d5aa407f59f5b83d2c50ec88f5bf56d40f1f8978
488,CVE-2011-2495,torvalds,linux,1d1221f375c94ef961ba8574ac4f85c8870ddd51
489,CVE-2011-2496,torvalds,linux,982134ba62618c2d69fbbbd166d0a11ee3b7e3d8
490,CVE-2011-3363,torvalds,linux,70945643722ffeac779d2529a348f99567fa5c33
491,CVE-2011-3637,torvalds,linux,76597cd31470fa130784c78fadb4dab2e624a723
492,CVE-2011-4348,torvalds,linux,ae53b5bd77719fed58086c5be60ce4f22bffe1c6
493,CVE-2012-0038,torvalds,linux,fa8b18edd752a8b4e9d1ee2cd615b82c93cf8bba
494,CVE-2012-1583,torvalds,linux,d0772b70faaf8e9f2013b6c4273d94d5eac8047a
495,CVE-2012-2319,torvalds,linux,6f24f892871acc47b40dd594c63606a17c714f77
496,CVE-2012-2674,android,platform_bionic,7f5aa4f35e23fd37425b3a5041737cdf58f87385
497,CVE-2012-2675,ned14,nedmalloc,2965eca30c408c13473c4146a9d47d547d288db1
499,CVE-2012-4444,torvalds,linux,70789d7052239992824628db8133de08dc78e593
500,CVE-2012-4467,torvalds,linux,ed6fe9d614fc1bca95eb8c0ccd0e92db00ef9d5d
501,CVE-2012-6538,torvalds,linux,4c87308bdea31a7b4828a51f6156e6f721a1fcc9
503,CVE-2013-0310,torvalds,linux,89d7ae34cdda4195809a5a987f697a517a2a3177
505,CVE-2013-1773,torvalds,linux,0720a06a7518c9d0c0125bd5d1f3b6264c55c3dd
507,CVE-2013-2930,torvalds,linux,12ae030d54ef250706da5642fc7697cc60ad0df7
508,CVE-2013-3076,torvalds,linux,72a763d805a48ac8c0bf48fdb510e84c12de51fe
509,CVE-2013-3232,torvalds,linux,c802d759623acbd6e1ee9fbdabae89159a513913
510,CVE-2013-3234,torvalds,linux,4a184233f21645cf0b719366210ed445d1024d72
511,CVE-2013-4127,torvalds,linux,dd7633ecd553a5e304d349aa6f8eb8a0417098c5
512,CVE-2013-4163,torvalds,linux,75a493e60ac4bbe2e977e7129d6d8cbb0dd236be
513,CVE-2013-4205,torvalds,linux,6160968cee8b90a5dd95318d716e31d7775c4ef3
514,CVE-2013-4270,torvalds,linux,2433c8f094a008895e66f25bd1773cdb01c91d01
515,CVE-2013-7020,FFmpeg,FFmpeg,b05cd1ea7e45a836f7f6071a716c38bb30326e0f
516,CVE-2013-7026,torvalds,linux,a399b29dfbaaaf91162b2dc5a5875dd51bbfa2a1
517,CVE-2013-7339,torvalds,linux,c2349758acf1874e4c2b93fe41d072336f1a31d0
518,CVE-2013-7348,torvalds,linux,d558023207e008a4476a3b7bb8706b2a2bf5d84f
519,CVE-2014-0063,postgres,postgres,4318daecc959886d001a6e79c6ea853e8b1dfb4b
520,CVE-2014-2669,postgres,postgres,31400a673325147e1205326008e32135a78b4d8a
521,CVE-2014-0101,torvalds,linux,ec0223ec48a90cb605244b45f7c62de856403729
522,CVE-2014-0206,torvalds,linux,edfbbf388f293d70bf4b7c0bc38774d05e6f711a
523,CVE-2014-2038,torvalds,linux,263b4509ec4d47e0da3e753f85a39ea12d1eff24
525,CVE-2014-2672,torvalds,linux,21f8aaee0c62708654988ce092838aa7df4d25d8
526,CVE-2014-2889,torvalds,linux,a03ffcf873fe0f2565386ca8ef832144c42e67fa
528,CVE-2014-3688,torvalds,linux,26b87c7881006311828bb0ab271a551a62dcceb4
529,CVE-2014-3690,torvalds,linux,d974baa398f34393db76be45f7d4d04fbdbb4a0a
530,CVE-2014-4343,krb5,krb5,f18ddf5d82de0ab7591a36e465bc24225776940f
531,CVE-2014-4652,torvalds,linux,07f4d9d74a04aa7c72c5dae0ef97565f28f17b92
532,CVE-2014-4653,torvalds,linux,fd9f26e4eca5d08a27d12c0933fceef76ed9663d
533,CVE-2014-4943,torvalds,linux,3cf521f7dc87c031617fd47e4b7aa2593c2f3daf
534,CVE-2014-5207,torvalds,linux,9566d6742852c527bf5af38af5cbb878dad75705
535,CVE-2014-7825,torvalds,linux,086ba77a6db00ed858ff07451bedee197df868c9
536,CVE-2014-7826,torvalds,linux,086ba77a6db00ed858ff07451bedee197df868c9
537,CVE-2014-8483,quassel,quassel,8b5ecd226f9208af3074b33d3b7cf5e14f55b138
538,CVE-2014-9090,torvalds,linux,6f442be2fb22be02cafa606f1769fa1e6f894441
539,CVE-2014-9114,karelzak,util-linux,89e90ae7b2826110ea28c1c0eb8e7c56c3907bdc
540,CVE-2014-9419,torvalds,linux,f647d7c155f069c1a068030255c300663516420e
541,CVE-2014-9756,erikd,libsndfile,725c7dbb95bfaf8b4bb7b04820e3a00cceea9ce6
542,CVE-2015-0239,torvalds,linux,f3747379accba8e95d70cec0eae0582c8c182050
544,CVE-2015-2925,torvalds,linux,cde93be45a8a90d8c264c776fab63487b5038a65
545,CVE-2015-4177,torvalds,linux,cd4a40174b71acd021877341684d8bb1dc8ea4ae
546,CVE-2015-4645,plougher,squashfs-tools,f95864afe8833fe3ad782d714b41378e860977b1
547,CVE-2015-5706,torvalds,linux,f15133df088ecadd141ea1907f2c96df67c729f0
548,CVE-2015-6937,torvalds,linux,74e98eb085889b0d2d4908f59f6e00026063014f
550,CVE-2015-8629,krb5,krb5,df17a1224a3406f57477bcd372c61e04c0e5a5bb
551,CVE-2015-8816,torvalds,linux,e50293ef9775c5f1cf3fcc093037dd6a8c5684ea
552,CVE-2015-8898,ImageMagick,ImageMagick,5b4bebaa91849c592a8448bc353ab25a54ff8c44
554,CVE-2016-1000004,facebook,hhvm,8e7266fef1f329b805b37f32c9ad0090215ab269
555,CVE-2016-10063,ImageMagick,ImageMagick,94936efda8aa63563211eda07a5ade92abb32f7a
557,CVE-2016-10160,php,php-src,b28b8b2fee6dfa6fcd13305c581bb835689ac3be
558,CVE-2016-10161,php,php-src,16b3003ffc6393e250f069aa28a78dc5a2c064b2
559,CVE-2016-10162,php,php-src,8d2539fa0faf3f63e1d1e7635347c5b9e777d47b
560,CVE-2016-10171,dbry,WavPack,4bc05fc490b66ef2d45b1de26abf1455b486b0dc
562,CVE-2016-10250,mdadams,jasper,bdfe95a6e81ffb4b2fad31a76b57943695beed20
563,CVE-2016-10267,vadz,libtiff,43bc256d8ae44b92d2734a3c5bc73957a4d7c1ec
564,CVE-2016-1237,torvalds,linux,999653786df6954a31044528ac3f7a5dadca08f4
565,CVE-2016-2184,torvalds,linux,0f886ca12765d20124bd06291c82951fd49a33be
566,CVE-2016-2187,torvalds,linux,162f98dea487206d9ab79fc12ed64700667a894d
567,CVE-2016-2546,torvalds,linux,af368027a49a751d6ff4ee9e3f9961f35bb4fede
568,CVE-2016-3135,torvalds,linux,d157bd761585605b7882935ffb86286919f62ea1
569,CVE-2016-3136,torvalds,linux,4e9a0b05257f29cf4b75f3209243ed71614d062e
570,CVE-2016-3137,torvalds,linux,c55aee1bf0e6b6feec8b2927b43f7a09a6d5f754
571,CVE-2016-4300,libarchive,libarchive,e79ef306afe332faf22e9b442a2c6b59cb175573
573,CVE-2016-4580,torvalds,linux,79e48650320e6fba48369fccf13fd045315b19b8
574,CVE-2016-5356,wireshark,wireshark,f5ec0afb766f19519ea9623152cca3bbe2229500
576,CVE-2016-5766,php,php-src,7722455726bec8c53458a32851d2a87982cf0eac
577,CVE-2016-5842,ImageMagick,ImageMagick,d8ab7f046587f2e9f734b687ba7e6e10147c294b
578,CVE-2016-6214,libgd,libgd,10ef1dca63d62433fda13309b4a228782db823f7
579,CVE-2016-6255,mjg59,pupnp-code,be0a01bdb83395d9f3a5ea09c1308a4f1a972cbd
580,CVE-2016-7125,php,php-src,8763c6090d627d8bb0ee1d030c30e58f406be9ce
581,CVE-2016-7163,uclouvain,openjpeg,ef01f18dfc6780b776d0674ed3e7415c6ef54d24
582,CVE-2016-7412,php,php-src,28f80baf3c53e267c9ce46a2a0fadbb981585132
583,CVE-2016-7416,php,php-src,6d55ba265637d6adf0ba7e9c9ef11187d1ec2f5b
584,CVE-2016-7906,ImageMagick,ImageMagick,90406972f108c4da71f998601b06abdc2ac6f06e
585,CVE-2016-7916,torvalds,linux,8148a73c9901a8794a50f950083c00ccf97d43b3
586,CVE-2016-8649,lxc,lxc,81f466d05f2a89cb4f122ef7f593ff3f279b165c
587,CVE-2016-8677,ImageMagick,ImageMagick,6e48aa92ff4e6e95424300ecd52a9ea453c19c60
588,CVE-2016-8691,mdadams,jasper,d8c2604cd438c41ec72aff52c16ebd8183068020
589,CVE-2016-9120,torvalds,linux,9590232bb4f4cc824f3425a6e1349afbe6d6d2b7
590,CVE-2016-9389,mdadams,jasper,dee11ec440d7908d1daf69f40a3324b27cf213ba
592,CVE-2016-9536,vadz,libtiff,83a4b92815ea04969d494416eaae3d4c6b338e4a
593,CVE-2016-9538,vadz,libtiff,43c0b81a818640429317c80fea1e66771e85024b
594,CVE-2016-9841,madler,zlib,9aaec95e82117c1cb0f9624264c3618fc380cecb
595,CVE-2016-9933,libgd,libgd,77f619d48259383628c3ec4654b1ad578e9eb40e
596,CVE-2017-0377,torproject,tor,665baf5ed5c6186d973c46cdea165c0548027350
597,CVE-2017-10671,blueness,sthttpd,c0dc63a49d8605649f1d8e4a96c9b468b0bff660
601,CVE-2017-12667,ImageMagick,ImageMagick,bfb7915d4b2e11acb6a819e451c382dc645277db
602,CVE-2017-13083,pbatard,rufus,c3c39f7f8a11f612c4ebf7affce25ec6928eb1cb
603,CVE-2017-13686,torvalds,linux,bc3aae2bbac46dd894c89db5d5e98f7f0ef9e205
604,CVE-2017-14040,uclouvain,openjpeg,2cd30c2b06ce332dede81cccad8b334cde997281
605,CVE-2017-14041,uclouvain,openjpeg,e5285319229a5d77bf316bb0d3a6cbd3cb8666d9
606,CVE-2017-14767,FFmpeg,FFmpeg,c42a1388a6d1bfd8001bf6a4241d8ca27e49326d
608,CVE-2017-15951,torvalds,linux,363b02dab09b3226f3bd1420dad9c72b79a42a76
611,CVE-2017-17712,torvalds,linux,8f659a03a0ba9289b9aeb9b4470e6fb263d6f483
612,CVE-2017-17806,torvalds,linux,af3ff8045bbf3e32f1a448542e73abb4c8ceb6f1
613,CVE-2017-17855,torvalds,linux,179d1c5602997fef5a940c6ddcf31212cbfebd14
614,CVE-2017-18509,torvalds,linux,99253eb750fda6a644d5188fb26c43bad8d5a745
616,CVE-2017-5473,ntop,ntopng,f91fbe3d94c8346884271838ae3406ae633f6f15
619,CVE-2017-6435,libimobiledevice,libplist,fbd8494d5e4e46bf2e90cb6116903e404374fb56
622,CVE-2017-7865,FFmpeg,FFmpeg,2080bc33717955a0e4268e738acf8c1eeddbf8cb
623,CVE-2017-7875,derf,feh,f7a547b7ef8fc8ebdeaa4c28515c9d72e592fb6d
624,CVE-2017-9076,torvalds,linux,83eaddab4378db256d00d295bda6ca997cd13a52
625,CVE-2017-9077,torvalds,linux,83eaddab4378db256d00d295bda6ca997cd13a52
626,CVE-2017-9225,kkos,oniguruma,166a6c3999bf06b4de0ab4ce6b088a468cc4029f
627,CVE-2017-9527,mruby,mruby,5c114c91d4ff31859fcd84cf8bf349b737b90d99
628,CVE-2017-9984,torvalds,linux,20e2b791796bd68816fa115f12be5320de2b8021
629,CVE-2017-9991,FFmpeg,FFmpeg,441026fcb13ac23aa10edc312bdacb6445a0ad06
630,CVE-2018-0429,cisco,thor,18de8f9f0762c3a542b1122589edb8af859d9813
632,CVE-2018-10539,dbry,WavPack,6f8bb34c2993a48ab9afbe353e6d0cff7c8d821d
633,CVE-2018-10675,torvalds,linux,73223e4e2e3867ebf033a5a8eb2e5df0158ccc99
634,CVE-2018-11232,torvalds,linux,f09444639099584bc4784dfcd85ada67c6f33e0f
636,CVE-2018-12232,torvalds,linux,6d8c50dcb029872b298eea68cc6209c866fd3e14
639,CVE-2018-12713,GNOME,gimp,c21eff4b031acb04fb4dfce8bd5fdfecc2b6524f
640,CVE-2018-13095,torvalds,linux,23fcb3340d033d9f081e21e6c12c2db7eaa541d3
641,CVE-2018-14360,neomutt,neomutt,6296f7153f0c9d5e5cd3aaf08f9731e56621bdd3
642,CVE-2018-15132,php,php-src,f151e048ed27f6f4eef729f3310d053ab5da71d4
644,CVE-2018-15503,swoole,swoole-src,4cdbce5d9bf2fe596bb6acd7d6611f9e8c253a76
645,CVE-2018-15858,xkbcommon,libxkbcommon,badb428e63387140720f22486b3acbd3d738859f
646,CVE-2018-16418,OpenSC,OpenSC,360e95d45ac4123255a4c796db96337f332160ad
647,CVE-2018-16790,mongodb,mongo-c-driver,0d9a4d98bfdf4acd2c0138d4aaeb4e2e0934bd84
648,CVE-2018-18586,kyz,libmspack,7cadd489698be117c47efcadd742651594429e6d
650,CVE-2018-20180,rdesktop,rdesktop,4dca546d04321a610c1835010b5dad85163b65e1
651,CVE-2018-8791,rdesktop,rdesktop,4dca546d04321a610c1835010b5dad85163b65e1
652,CVE-2018-8795,rdesktop,rdesktop,4dca546d04321a610c1835010b5dad85163b65e1
653,CVE-2018-8799,rdesktop,rdesktop,4dca546d04321a610c1835010b5dad85163b65e1
656,CVE-2018-20541,hfp,libxsmm,151481489192e6d1997f8bde52c5c425ea41741d
657,CVE-2018-20836,torvalds,linux,b90cd6f2b905905fb42671009dc0e27c310a16ae
658,CVE-2018-20847,uclouvain,openjpeg,5d00b719f4b93b1445e6fb4c766b9a9883c57949
659,CVE-2018-5729,krb5,krb5,e1caf6fb74981da62039846931ebdffed71309d1
660,CVE-2018-5873,torvalds,linux,073c516ff73557a8f7315066856c04b50383ac34
662,CVE-2018-6412,torvalds,linux,250c6c49e3b68756b14983c076183568636e2bde
664,CVE-2018-7485,lurcher,unixODBC,45ef78e037f578b15fc58938a3a3251655e71d6f
665,CVE-2019-11411,ccxvii,mujs,da632ca08f240590d2dec786722ed08486ce1be6
666,CVE-2019-11884,torvalds,linux,a1616a5ac99ede5d605047a9012481ce7ff18b16
667,CVE-2019-12111,miniupnp,miniupnp,cb8a02af7a5677cf608e86d57ab04241cf34e24f
668,CVE-2019-12210,Yubico,pam-u2f,18b1914e32b74ff52000f10e97067e841e5fff62
669,CVE-2019-13219,nothings,stb,98fdfc6df88b1e34a736d5e126e6c8139c8de1a6
670,CVE-2019-13229,linuxdeepin,deepin-clone,e079f3e2712b4f8c28e3e63e71ba1a1f90fce1ab
671,CVE-2019-13301,ImageMagick,ImageMagick,f595a1985233c399a05c0c37cc41de16a90dd025
672,CVE-2019-13305,ImageMagick,ImageMagick,29efd648f38b73a64d73f14cd2019d869a585888
674,CVE-2019-14462,stephane,libmodbus,5ccdf5ef79d742640355d1132fa9e2abc7fbaefc
675,CVE-2019-14763,torvalds,linux,c91815b596245fd7da349ecc43c8def670d2269e
676,CVE-2019-15090,torvalds,linux,c09581a52765a85f19fc35340127396d5e3379cc
677,CVE-2019-15522,LINBIT,csync2,416f1de878ef97e27e27508914f7ba8599a0be22
678,CVE-2019-15917,torvalds,linux,56897b217a1d0a91c9920cb418d6b3fe922f590a
679,CVE-2019-15945,OpenSC,OpenSC,412a6142c27a5973c61ba540e33cdc22d5608e68
680,CVE-2019-16058,OpenSC,pam_p11,d150b60e1e14c261b113f55681419ad1dfa8a76c
681,CVE-2019-16347,miniupnp,ngiflib,37d939a6f511d16d4c95678025c235fe62e6417a
683,CVE-2019-16995,torvalds,linux,6caabe7f197d3466d238f70915d65301f1716626
684,CVE-2019-17177,FreeRDP,FreeRDP,9fee4ae076b1ec97b97efb79ece08d1dab4df29a
686,CVE-2019-17544,GNUAspell,aspell,80fa26c74279fced8d778351cff19d1d8f44fe4e
687,CVE-2019-18609,alanxz,rabbitmq-c,fc85be7123050b91b054e45b91c78d3241a5047a
689,CVE-2019-18853,ImageMagick,ImageMagick,ec9c8944af2bfc65c697ca44f93a727a99b405f1
690,CVE-2019-19049,torvalds,linux,e13de8fe0d6a51341671bbe384826d527afe8d44
691,CVE-2019-19055,torvalds,linux,1399c59fa92984836db90538cf92397fe7caaa57
692,CVE-2019-19056,torvalds,linux,db8fd2cde93227e566a412cf53173ffa227998bc
693,CVE-2019-19081,torvalds,linux,8ce39eb5a67aee25d9f05b40b673c95b23502e3e
695,CVE-2019-20386,systemd,systemd,b2774a3ae692113e1f47a336a6c09bac9cfb49ad
698,CVE-2019-20807,vim,vim,8c62a08faf89663e5633dc5036cd8695c80f1075
699,CVE-2019-20917,inspircd,inspircd,8745660fcdac7c1b80c94cfc0ff60928cd4dd4b7
700,CVE-2019-3553,facebook,fbthrift,c9a903e5902834e95bbd4ab0e9fa53ba0189f351
701,CVE-2019-9917,znc,znc,64613bc8b6b4adf1e32231f9844d99cd512b8973
702,CVE-2020-11735,wolfSSL,wolfssl,1de07da61f0c8e9926dcbd68119f73230dae283f
703,CVE-2020-12653,torvalds,linux,b70261a288ea4d2f4ac7cd04be08a9f0f2de4f4d
704,CVE-2020-12655,torvalds,linux,d0c7feaf87678371c2c09b3709400be416b2dc62
705,CVE-2020-13848,pupnp,pupnp,c805c1de1141cb22f74c0d94dd5664bda37398e0
706,CVE-2020-14093,muttmua,mutt,3e88866dc60b5fa6aaba6fd7c1710c12c1c3cd01
707,CVE-2020-14398,LibVNC,libvncserver,57433015f856cc12753378254ce4f1c78f5d9c7b
708,CVE-2020-15007,AXDOOMER,doom-vanille,8a6d9a02fa991a91ff90ccdc73b5ceabaa6cb9ec
715,CVE-2020-15473,ntop,nDPI,8e7b1ea7a136cc4e4aa9880072ec2d69900a825e
718,CVE-2020-1900,facebook,hhvm,c1c4bb0cf9e076aafaf4ff3515556ef9faf906f3
720,CVE-2020-19491,pts,sam2p,1d62cf8964bfcafa6561c4c3bb66d4aa4c529a73
721,CVE-2020-20740,enferex,pdfresurrect,1b422459f07353adce2878806d5247d9e91fb397
722,CVE-2020-21674,libarchive,libarchive,4f085eea879e2be745f4d9bf57e8513ae48157f4
723,CVE-2020-22875,pcmacdon,jsish,5408a6d93f45bf1f7acd9ae5d44e0ebd77379e98
724,CVE-2020-23931,gpac,gpac,093283e727f396130651280609e687cd4778e0d1
725,CVE-2020-23932,gpac,gpac,ce01bd15f711d4575b7424b54b3a395ec64c1784
726,CVE-2020-25427,gpac,gpac,8e585e623b1d666b4ef736ed609264639cb27701
729,CVE-2020-27209,kmackay,micro-ecc,1b5f5cea5145c96dd8791b9b2c41424fc74c2172
730,CVE-2020-27560,ImageMagick,ImageMagick,ef59bd764f88d893f1219fee8ba696a5d3f8c1c4
732,CVE-2020-27795,radareorg,radare2,4d3811681a80f92a53e795f6a64c4b0fc2c8dd22
733,CVE-2020-35530,LibRaw,LibRaw,11c4db253ef2c9bb44247b578f5caa57c66a1eeb
734,CVE-2020-35535,LibRaw,LibRaw,c243f4539233053466c1309bde606815351bee81
735,CVE-2020-35982,gpac,gpac,a4eb327049132359cae54b59faec9e2f14c5a619
736,CVE-2020-36279,DanBloomberg,leptonica,3c18c43b6a3f753f0dfff99610d46ad46b8bfac4
737,CVE-2020-6017,ValveSoftware,GameNetworkingSockets,e0c86dcb9139771db3db0cfdb1fb8bef0af19c43
739,CVE-2020-9365,jedisct1,pure-ftpd,bf6fcd4935e95128cf22af5924cdc8fe5c0579da
740,CVE-2020-9433,zhaozg,lua-openssl,a6dc186dd4b6b9e329a93cca3e7e3cfccfdf3cca
