cve,owner,repo,patch,reserve_idx_diff,publish_idx_diff,reserve_time,publish_time
CVE-2012-2098,apache,commons-compress,fdd7459bc5470e90024dbe762249166481cce769,14,-19,2012-04-04T00:00:00+00:00,2012-06-29T00:00:00+00:00
CVE-2012-2101,openstack,nova,1f644d210557b1254f7c7b39424b09a45329ade7,-9,-782,2012-04-04T00:00:00+00:00,2012-06-07T19:00:00+00:00
CVE-2012-2138,apache,sling-org-apache-sling-servlets-post,0205892908d6ea755645be5fc16e9df53e2e7261,2,-6,2012-04-04T00:00:00+00:00,2012-07-09T22:00:00+00:00
CVE-2012-2144,openstack,horizon,041b1c44c7d6cf5429505067c32f8f35166a8bab,40,-59,2012-04-04T00:00:00+00:00,2012-06-05T22:00:00+00:00
CVE-2012-2238,tryton,trytond,4509595762da0c08fdf182e2bdf952cbbe300667,178,-1975,2012-04-16T00:00:00+00:00,2019-11-21T13:47:31+00:00
CVE-2012-2238,tryton,trytond,96cd5d58ea82fb746b42dc2ebde9b8f531368d53,177,-1976,2012-04-16T00:00:00+00:00,2019-11-21T13:47:31+00:00
CVE-2012-2374,tornadoweb,tornado,1ae91f6d58e6257e0ab49d295d8741ce1727bdb7,9,-40,2012-04-19T00:00:00+00:00,2012-05-23T20:00:00+00:00
CVE-2012-2379,apache,cxf,4500bf901cb2a7312291b6663045f28a95d2a0c4,151,-1131,2012-04-19T00:00:00+00:00,2013-01-03T01:00:00+00:00
CVE-2012-2395,cobbler,cobbler,6d9167e5da44eca56bdf42b5776097a6779aaadf,39,-74,2012-04-19T00:00:00+00:00,2012-06-16T00:00:00+00:00
CVE-2012-2417,Legrandin,pycrypto,9f912f13df99ad3421eff360d6a62d7dbec755c2,-2,-58,2012-04-24T00:00:00+00:00,2012-06-17T01:00:00+00:00
CVE-2012-2654,openstack,nova,ff06c7c885dc94ed7c828e8cdbb8b5d850a7e654,293,-138,2012-05-14T00:00:00+00:00,2012-06-21T15:00:00+00:00
CVE-2012-3360,openstack,nova,2427d4a99bed35baefd8f17ba422cb7aae8dcca7,48,-518,2012-06-14T00:00:00+00:00,2012-07-22T16:00:00+00:00
CVE-2012-3361,openstack,nova,2427d4a99bed35baefd8f17ba422cb7aae8dcca7,48,-518,2012-06-14T00:00:00+00:00,2012-07-22T16:00:00+00:00
CVE-2012-3371,openstack,nova,034762e8060dcf0a11cb039b9d426b0d0bb1801d,114,-354,2012-06-14T00:00:00+00:00,2012-07-17T21:00:00+00:00
CVE-2012-3426,openstack,keystone,375838cfceb88cacc312ff6564e64eb18ee6a355,-14,-111,2012-06-14T00:00:00+00:00,2012-07-31T10:00:00+00:00
CVE-2012-3426,openstack,keystone,628149b3dc6b58b91fd08e6ca8d91c728ccb8626,-62,-159,2012-06-14T00:00:00+00:00,2012-07-31T10:00:00+00:00
CVE-2012-3426,openstack,keystone,a67b24878a6156eab17b9098fa649f0279256f5d,-64,-161,2012-06-14T00:00:00+00:00,2012-07-31T10:00:00+00:00
CVE-2012-3444,django,django,dd16b17099b7d86f27773df048c5014cf439b282,218,-4,2012-06-14T00:00:00+00:00,2012-07-31T17:00:00+00:00
CVE-2012-3446,apache,libcloud,f2af5502dae3ac63e656dd1b7d5f29cc82ded401,49,-52,2012-06-14T00:00:00+00:00,2012-11-04T22:00:00+00:00
CVE-2012-3447,openstack,nova,ce4b2e27be45a85b310237615c47eb53f37bb5f3,815,-422,2012-06-14T00:00:00+00:00,2012-08-20T18:00:00+00:00
CVE-2012-3451,apache,cxf,9c70abe28fbf2b4c4df0b93ed12295ea5a012554,182,-219,2012-06-14T00:00:00+00:00,2012-09-24T17:00:00+00:00
CVE-2012-3458,bbangert,beaker,91becae76101cf87ce8cbfabe3af2622fc328fe5,4,-18,2012-06-14T00:00:00+00:00,2012-09-15T17:00:00+00:00
CVE-2012-3536,apache,james-hupa,aff28a8117a49969b0fc8cc9926c19fa90146d8d,9,-397,2012-06-14T00:00:00+00:00,2018-02-27T19:00:00+00:00
CVE-2012-3542,openstack,keystone,c13d0ba606f7b2bdc609a7f388334e5efec3f3aa,127,-43,2012-06-14T00:00:00+00:00,2012-09-05T23:00:00+00:00
CVE-2012-3546,apache,tomcat,f78c0cdfc8a3c2efdfe6df6b69e5e3daafa3f588,1001,-1135,2012-06-14T00:00:00+00:00,2012-12-19T11:00:00+00:00
CVE-2012-4387,apache,struts,80e03182d66d9e6ab18f9a9a9b3c42725a1c89e9,-1,-8,2012-08-21T00:00:00+00:00,2012-09-05T23:00:00+00:00
CVE-2012-4404,moinwiki,moin,b7791166cb3613d07c6e8eea966b4f763b2de660,49,-10,2012-08-21T00:00:00+00:00,2012-09-10T22:00:00+00:00
CVE-2012-4406,openstack,swift,e1ff51c04554d51616d2845f92ab726cb0e5831a,-61,-200,2012-08-21T00:00:00+00:00,2012-10-22T23:00:00+00:00
CVE-2012-4456,openstack,keystone,1d146f5c32e58a73a677d308370f147a3271c2cb,-135,-246,2012-08-21T00:00:00+00:00,2012-10-09T15:00:00+00:00
CVE-2012-4456,openstack,keystone,868054992faa45d6f42d822bf1588cb88d7c9ccb,-134,-245,2012-08-21T00:00:00+00:00,2012-10-09T15:00:00+00:00
CVE-2012-4457,openstack,keystone,4ebfdfaf23c6da8e3c182bf3ec2cb2b7132ef685,-41,-152,2012-08-21T00:00:00+00:00,2012-10-09T15:00:00+00:00
CVE-2012-4520,django,django,9305c0e12d43c4df999c3301a1f0c742264a657e,463,-239,2012-08-21T00:00:00+00:00,2012-11-18T23:00:00+00:00
CVE-2012-4571,jaraco,keyring,162f2ed0e39e16d561732b9fad8af6cd2341d7bd,-52,-95,2012-08-21T00:00:00+00:00,2012-11-30T22:00:00+00:00
CVE-2012-4571,jaraco,keyring,56272d908ba7a3fe4ebb6d6e87a7cc569f4726ac,-33,-76,2012-08-21T00:00:00+00:00,2012-11-30T22:00:00+00:00
CVE-2012-4571,jaraco,keyring,a76942672f6ac85a88bd9b9ed31fd133119b7702,-35,-78,2012-08-21T00:00:00+00:00,2012-11-30T22:00:00+00:00
CVE-2012-4571,jaraco,keyring,cbf509b0386c3063d8b2879ce72d78ac18023f72,-38,-81,2012-08-21T00:00:00+00:00,2012-11-30T22:00:00+00:00
CVE-2012-4571,jaraco,keyring,cc1ead78d1e3fab9fa8bb0b4bb334cb82d35db52,-22,-65,2012-08-21T00:00:00+00:00,2012-11-30T22:00:00+00:00
CVE-2012-4573,openstack,glance,6ab0992e5472ae3f9bef0d2ced41030655d9d2bc,249,-12,2012-08-21T00:00:00+00:00,2012-11-11T11:00:00+00:00
CVE-2012-5370,jruby,jruby,5e4aab28b26fd127112b76fabfac9a33b64caf77,241,-67,2012-10-10T00:00:00+00:00,2012-11-28T11:00:00+00:00
CVE-2012-5482,openstack,glance,b591304b8980d8aca8fa6cda9ea1621aca000c88,21,-9,2012-10-24T00:00:00+00:00,2012-11-11T11:00:00+00:00
CVE-2012-5488,plone,Products.CMFPlone,a9479a5b38646fe0b0a9066ee46de9c18de32bfa,37,-824,2012-10-24T00:00:00+00:00,2014-09-30T14:00:00+00:00
CVE-2012-5497,plone,Products.CMFPlone,a9479a5b38646fe0b0a9066ee46de9c18de32bfa,37,-824,2012-10-24T00:00:00+00:00,2014-09-30T14:00:00+00:00
CVE-2012-5563,openstack,keystone,38c7e46a640a94da4da89a39a5a1ea9c081f1eb5,113,-37,2012-10-24T00:00:00+00:00,2012-12-18T01:00:00+00:00
CVE-2012-5571,openstack,keystone,9d68b40cb9ea818c48152e6c712ff41586ad9653,78,-72,2012-10-24T00:00:00+00:00,2012-12-18T01:00:00+00:00
CVE-2012-5625,openstack,nova,9d2ea970422591f8cdc394001be9a2deca499a5f,697,-567,2012-10-24T00:00:00+00:00,2012-12-26T22:00:00+00:00
CVE-2012-5633,apache,cxf,1a6b532d53a7b98018871982049e4b0c80dc837c,290,-313,2012-10-24T00:00:00+00:00,2013-03-12T22:00:00+00:00
CVE-2012-5633,apache,cxf,94a98b3fe9c79e2cf3941acbbad216ba54999bc0,101,-502,2012-10-24T00:00:00+00:00,2013-03-12T22:00:00+00:00
CVE-2012-5633,apache,cxf,db11c9115f31e171de4622149f157d8283f6c720,99,-504,2012-10-24T00:00:00+00:00,2013-03-12T22:00:00+00:00
CVE-2012-6092,apache,activemq,51eb87a84be88d28383ea48f6e341ffe1203c5ba,-200,-638,2012-12-06T00:00:00+00:00,2013-04-21T21:00:00+00:00
CVE-2012-6131,roundup-tracker,roundup,38193cc7d93567e04dae71cf526427473685d35e,-111,-309,2012-12-06T00:00:00+00:00,2014-04-11T15:00:00+00:00
CVE-2012-6131,roundup-tracker,roundup,ea29de37416f5b2126b3249cdd6bf12e5098c646,-110,-308,2012-12-06T00:00:00+00:00,2014-04-11T15:00:00+00:00
CVE-2012-6153,apache,httpcomponents-client,6e14fc146a66e0f3eb362f45f95d1a58ee18886a,-23,-599,2012-12-06T00:00:00+00:00,2014-09-04T17:00:00+00:00
CVE-2012-6153,apache,httpcomponents-client,b930227f907af1198765fc47beabbddae344ca7b,-42,-618,2012-12-06T00:00:00+00:00,2014-09-04T17:00:00+00:00
CVE-2012-6551,apache,activemq,22bc55b9487df98a3c3cb04f99f4618fcba364fe,-399,-399,2013-04-21T00:00:00+00:00,2013-04-21T21:00:00+00:00
CVE-2012-6551,apache,activemq,437ea2f6e58d18837ae0e68dcd2fdadc1fff3723,-567,-567,2013-04-21T00:00:00+00:00,2013-04-21T21:00:00+00:00
CVE-2012-6551,apache,activemq,ced33d2551a040813cb40bd6d36fdd322034fa73,-572,-572,2013-04-21T00:00:00+00:00,2013-04-21T21:00:00+00:00
CVE-2012-6612,apache,lucene-solr,0d21b900975b7048d2e925d852aeacb9bdc6766c,-3622,-3627,2013-12-07T00:00:00+00:00,2013-12-07T21:00:00+00:00
CVE-2012-6612,apache,lucene-solr,f230486ce6707762c1a6e81655d0fac52887906d,-3623,-3628,2013-12-07T00:00:00+00:00,2013-12-07T21:00:00+00:00
CVE-2012-6662,jquery,jquery-ui,5fee6fd5000072ff32f2d65b6451f39af9e0e39e,-1050,-1051,2014-11-14T00:00:00+00:00,2014-11-24T16:00:00+00:00
CVE-2012-6662,jquery,jquery-ui,f2854408cce7e4b7fc6bf8676761904af9c96bde,-1049,-1050,2014-11-14T00:00:00+00:00,2014-11-24T16:00:00+00:00
CVE-2012-6708,jquery,jquery,05531fc4080ae24070930d15ae0cea7ae056457d,-1999,-2000,2018-01-18T00:00:00+00:00,2018-01-18T23:00:00+00:00
CVE-2013-0158,jenkinsci,jenkins,3dc13b957b14cec649036e8dd517f0f9cb21fb04,133,-249,2012-12-06T00:00:00+00:00,2013-02-24T22:00:00+00:00
CVE-2013-0158,jenkinsci,jenkins,4895eaafca468b7f0f1a3166b2fca7414f0d5da5,116,-266,2012-12-06T00:00:00+00:00,2013-02-24T22:00:00+00:00
CVE-2013-0158,jenkinsci,jenkins,94a8789b699132dd706021a6be1b78bc47f19602,134,-248,2012-12-06T00:00:00+00:00,2013-02-24T22:00:00+00:00
CVE-2013-0158,jenkinsci,jenkins,a9aff088f327278a8873aef47fa8f80d3c5932fd,108,-274,2012-12-06T00:00:00+00:00,2013-02-24T22:00:00+00:00
CVE-2013-0158,jenkinsci,jenkins,c3d8e05a1b3d58b6c4dcff97394cb3a79608b4b2,131,-251,2012-12-06T00:00:00+00:00,2013-02-24T22:00:00+00:00
CVE-2013-0212,openstack,glance,e96273112b5b5da58d970796b7cfce04c5030a89,44,-133,2012-12-06T00:00:00+00:00,2013-02-24T21:00:00+00:00
CVE-2013-0270,openstack,keystone,7691276b869a86c2b75631d5bede9f61e030d9d8,74,-378,2012-12-06T00:00:00+00:00,2013-04-12T22:00:00+00:00
CVE-2013-0282,openstack,keystone,9572bfc393f66f5ce3b44c0a77a9e29cc0374c6f,224,-228,2012-12-06T00:00:00+00:00,2013-04-12T22:00:00+00:00
CVE-2013-0294,wichert,pyrad,38f74b36814ca5b1a27d9898141126af4953bee5,0,-156,2012-12-06T00:00:00+00:00,2020-01-28T15:53:24+00:00
CVE-2013-0342,pyradius,pyrad,38f74b36814ca5b1a27d9898141126af4953bee5,0,-155,2012-12-06T00:00:00+00:00,2019-12-09T20:55:36+00:00
CVE-2013-10005,btcsuite,go-socks,233bccbb1abe02f05750f7ace66f5bffdb13defc,-5,-5,2022-07-29T16:11:03+00:00,2022-12-27T21:13:13+00:00
CVE-2013-1445,dlitz,pycrypto,19dcf7b15d61b7dc1a125a367151de40df6ef175,98,-7,2013-01-26T00:00:00+00:00,2013-10-26T17:00:00+00:00
CVE-2013-1630,mardiros,pyshop,ffadb0bcdef1e385884571670210cfd6ba351784,0,-69,2013-02-06T00:00:00+00:00,2013-08-06T01:00:00+00:00
CVE-2013-1768,apache,openjpa,7f14c7df6b7c7ef42f0671138b9b5dd062fe99aa,25,-30,2013-02-19T00:00:00+00:00,2013-07-11T22:00:00+00:00
CVE-2013-1838,openstack,nova,99429214d4ddb5bdc7de185693b8a53ad50df3c6,367,-389,2013-02-19T00:00:00+00:00,2013-03-22T21:00:00+00:00
CVE-2013-1840,openstack,glance,e75764eee34915f8bc5b664ac18e47a556c9d3dd,115,-23,2013-02-19T00:00:00+00:00,2013-03-22T21:00:00+00:00
CVE-2013-1879,apache,activemq,148ca81dcd8f14cfe2ff37012fd1aa42518f02dc,63,-279,2013-02-19T00:00:00+00:00,2013-07-18T01:00:00+00:00
CVE-2013-1880,apache,activemq,fafd12dfd4f71336f8e32c090d40ed1445959b40,64,-816,2013-02-19T00:00:00+00:00,2014-02-05T18:00:00+00:00
CVE-2013-1909,apache,qpid-python,7d8f51791c4949404d78f1083f465b7b4c8e954b,2,-19,2013-02-19T00:00:00+00:00,2013-08-23T16:00:00+00:00
CVE-2013-1965,apache,struts,7e6f641ebb142663cbd1653dc49bed725edf7f56,80,-68,2013-02-19T00:00:00+00:00,2013-07-10T19:00:00+00:00
CVE-2013-1966,apache,struts,7e6f641ebb142663cbd1653dc49bed725edf7f56,80,-68,2013-02-19T00:00:00+00:00,2013-07-10T19:00:00+00:00
CVE-2013-2006,openstack,keystone,d43e2a51a1ed7adbed3c5ddf001d46bc4a824ae8,239,-87,2013-02-19T00:00:00+00:00,2013-05-21T18:00:00+00:00
CVE-2013-2013,openstack,python-keystoneclient,f2e0818bc97bfbeba83f6abbb07909a8debcad77,55,-228,2013-02-19T00:00:00+00:00,2013-10-01T20:00:00+00:00
CVE-2013-2014,openstack,keystone,7691276b869a86c2b75631d5bede9f61e030d9d8,-137,-2516,2013-02-19T00:00:00+00:00,2014-06-02T15:00:00+00:00
CVE-2013-2022,happyworm,jPlayer,c5fe17bb4459164bd59153b57248cf94b8867373,6,-30,2013-02-19T00:00:00+00:00,2013-08-17T16:00:00+00:00
CVE-2013-2027,jython,frozen-mirror,053949e66d307168fd70b39725f4d3e6b642acc1,1259,735,2013-02-19T00:00:00+00:00,2015-02-13T15:00:00+00:00
CVE-2013-2030,openstack,nova,58d6879b1caaa750c39c8e452a0634c24ffef2ce,1192,-5075,2013-02-19T00:00:00+00:00,2013-12-27T01:00:00+00:00
CVE-2013-2035,fusesource,hawtjni,92c266170ce98edc200c656bd034a237098b8aa5,5,-5,2013-02-19T00:00:00+00:00,2013-08-28T17:18:00+00:00
CVE-2013-2037,httplib2,httplib2,40cbdcc8586f2292fa0e76a3e8c012f0cc9ed919,63,41,2013-02-19T00:00:00+00:00,2014-01-18T21:00:00+00:00
CVE-2013-2059,openstack,keystone,33214f311aa36b17f8f5ff06bee2130bf061df8f,293,-33,2013-02-19T00:00:00+00:00,2013-05-21T18:00:00+00:00
CVE-2013-2115,apache,struts,d934c6e7430b7b98e43a0a085a2304bd31a75c3d,115,-33,2013-02-19T00:00:00+00:00,2013-07-10T19:00:00+00:00
CVE-2013-2134,apache,struts,041206d2a693d02c0cb2e72765275e55ba14049f,126,-37,2013-02-19T00:00:00+00:00,2013-07-16T18:00:00+00:00
CVE-2013-2134,apache,struts,711cf0201cdd319a38cf29238913312355db29ba,125,-38,2013-02-19T00:00:00+00:00,2013-07-16T18:00:00+00:00
CVE-2013-2135,apache,struts,041206d2a693d02c0cb2e72765275e55ba14049f,126,-37,2013-02-19T00:00:00+00:00,2013-07-16T18:00:00+00:00
CVE-2013-2135,apache,struts,711cf0201cdd319a38cf29238913312355db29ba,125,-38,2013-02-19T00:00:00+00:00,2013-07-16T18:00:00+00:00
CVE-2013-2161,openstack,swift,8f9b135e0a16478a628f20224ce5babe62d4aaba,255,-297,2013-02-19T00:00:00+00:00,2013-08-20T22:00:00+00:00
CVE-2013-2166,openstack,python-keystoneclient,eeefb784f24c37d5f56a421e1ccc911cace9385e,94,-1999,2013-02-19T00:00:00+00:00,2019-12-10T14:19:56+00:00
CVE-2013-2167,openstack,python-keystoneclient,eeefb784f24c37d5f56a421e1ccc911cace9385e,94,-1999,2013-02-19T00:00:00+00:00,2019-12-10T14:22:03+00:00
CVE-2013-2186,apache,commons-fileupload,163a6061fbc077d4b6e4787d26857c2baba495d1,348,-3,2013-02-19T00:00:00+00:00,2013-10-28T21:00:00+00:00
CVE-2013-2191,python-bugzilla,python-bugzilla,a782282ee479ba4cc1b8b1d89700ac630ba83eef,61,-55,2013-02-19T00:00:00+00:00,2014-02-08T00:00:00+00:00
CVE-2013-2209,reviewboard,reviewboard,4aaacbb1e628a80803ba1a55703db38fccdf7dbf,219,-129,2013-02-19T00:00:00+00:00,2013-07-31T10:00:00+00:00
CVE-2013-2248,apache,struts,630e1ba065a8215c4e9ac03bfb09be9d655c2b6e,158,-7,2013-02-19T00:00:00+00:00,2013-07-18T01:00:00+00:00
CVE-2013-2251,apache,struts,630e1ba065a8215c4e9ac03bfb09be9d655c2b6e,158,-7,2013-02-19T00:00:00+00:00,2013-07-18T01:00:00+00:00
CVE-2013-2255,openstack,cinder,0f9652d92e175a1f7dc3c2a37ab444b8f189375a,2391,-14510,2013-02-19T00:00:00+00:00,2019-11-01T18:38:01+00:00
CVE-2013-3060,apache,activemq,22bc55b9487df98a3c3cb04f99f4618fcba364fe,-395,-399,2013-04-15T00:00:00+00:00,2013-04-21T21:00:00+00:00
CVE-2013-3060,apache,activemq,437ea2f6e58d18837ae0e68dcd2fdadc1fff3723,-563,-567,2013-04-15T00:00:00+00:00,2013-04-21T21:00:00+00:00
CVE-2013-3060,apache,activemq,ced33d2551a040813cb40bd6d36fdd322034fa73,-568,-572,2013-04-15T00:00:00+00:00,2013-04-21T21:00:00+00:00
CVE-2013-3300,lift,framework,099d9c86cf6d81f4953957add478ab699946e601,-30,-127,2013-04-26T00:00:00+00:00,2013-07-26T17:00:00+00:00
CVE-2013-4152,spring-projects,spring-framework,7576274874deeccb6da6b09a8d5bd62e8b5538b7,235,-818,2013-06-12T00:00:00+00:00,2014-01-23T21:00:00+00:00
CVE-2013-4155,openstack,swift,6b9806e0e8cbec60c0a3ece0bd516e0502827515,85,-169,2013-06-12T00:00:00+00:00,2013-08-20T22:00:00+00:00
CVE-2013-4183,openstack,cinder,0ee31073c5cb432a9cdd2648e99aa802b0ed0a17,205,-656,2013-06-12T00:00:00+00:00,2013-09-16T19:00:00+00:00
CVE-2013-4249,django,django,cbe6d5568f4f5053ed7228ca3c3d0cce77cf9560,474,-523,2013-06-12T00:00:00+00:00,2013-10-04T17:00:00+00:00
CVE-2013-4278,openstack,nova,4054cc4a22a1fea997dec76afb5646fd6c6ea6b9,1815,-693,2013-06-12T00:00:00+00:00,2013-09-16T19:00:00+00:00
CVE-2013-4286,apache,tomcat,41b90b6ebc3e7f898a5a87d197ddf63790d33315,1812,-2548,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4286,apache,tomcat,7c040003f1387795356605566be7870cf70e05dc,1487,-2873,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4286,apache,tomcat,bcce3e4997a4ed06fe03e2517443f3ad8ade2dfa,1797,-2563,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4286,apache,tomcat,d0b3e252eb168fafbfb4c3efc16d4192fc8fad6c,1524,-2836,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4314,pyca,pyopenssl,6bbf44a00b35fb28df1f66aa194b2fe95eab1ab2,8,-1,2013-06-12T00:00:00+00:00,2013-09-30T21:00:00+00:00
CVE-2013-4316,apache,struts,c643336945dda84cbcdc8a39530baa24fede28c4,86,-2,2013-06-12T00:00:00+00:00,2013-09-30T21:00:00+00:00
CVE-2013-4322,apache,tomcat,70dc3b279f7c99136c2c51bce8812508b4893c8b,3338,-1022,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4322,apache,tomcat,72613a0e2f88af789c2acc7093c82ff02b95b6d1,3339,-1021,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4322,apache,tomcat,a91516b80deaf1d0c6e04a7931765fdac34c4ccd,3334,-1026,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4322,apache,tomcat,b8cb9f5f91e9210ca107fd80f3e6acd47531daa7,3333,-1027,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4322,apache,tomcat,bed3a1a0d06a3c787183c6e90f326bbe17e49dd4,1815,-2545,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4322,apache,tomcat,d6a9898125f34e593de426e8c7dabb0f224fc00f,1801,-2559,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4330,apache,camel,5ba8f63f78f82b0cddf6cecbf59ac444a0cae2a6,664,-153,2013-06-12T00:00:00+00:00,2013-10-04T17:00:00+00:00
CVE-2013-4347,joestump,python-oauth2,82dd2cdd4954cd7b8983d5d64c0dfd9072bf4650,11,10,2013-06-12T00:00:00+00:00,2014-05-20T14:00:00+00:00
CVE-2013-4378,javamelody,javamelody,aacbc46151ff4ac1ca34ce0899c2a6113071c66e,51,-5,2013-06-12T00:00:00+00:00,2013-09-30T16:00:00+00:00
CVE-2013-4390,apache,sling-org-apache-sling-auth-core,d1cd9aaa3432d577b65c50b3fbdc36d5d667ca46,8,-2,2013-06-12T00:00:00+00:00,2013-10-24T01:00:00+00:00
CVE-2013-4469,openstack,nova,f6810be4ae1a6c93e7d8017ee67d5344dfdf4a30,2755,-762,2013-06-12T00:00:00+00:00,2013-11-02T18:00:00+00:00
CVE-2013-4477,openstack,keystone,b17e7bec768bd53d3977352486378698a3db3cfa,583,-59,2013-06-12T00:00:00+00:00,2013-11-02T19:00:00+00:00
CVE-2013-4477,openstack,keystone,c6800ca1ac984c879e75826df6694d6199444ea0,584,-58,2013-06-12T00:00:00+00:00,2013-11-02T19:00:00+00:00
CVE-2013-4497,openstack,nova,5cced7a6dd32d231c606e25dbf762d199bf9cca7,2464,-1083,2013-06-12T00:00:00+00:00,2013-11-05T20:00:00+00:00
CVE-2013-4497,openstack,nova,ba0d007fb78bd1182c3c0b808dbd7ccc84640e80,1165,-2382,2013-06-12T00:00:00+00:00,2013-11-05T20:00:00+00:00
CVE-2013-4590,apache,tomcat,05c84ff8304a69a30b251f207a7b93c2c882564d,3341,-1019,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4590,apache,tomcat,78dd7e6f3d8481bc3bcd71ca5b20296de1283888,3340,-1020,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-4590,apache,tomcat,b9e06ead01984483af73f48e7861bc7897f5e84f,3342,-1018,2013-06-12T00:00:00+00:00,2014-02-26T11:00:00+00:00
CVE-2013-5679,ESAPI,esapi-java-legacy,41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f,-18,-21,2013-09-03T00:00:00+00:00,2013-09-30T10:00:00+00:00
CVE-2013-5823,apache,santuario-java,cea3c91106fb8be35e2f1bb3f1fe0cfddd0ec710,-126,-131,2013-09-18T00:00:00+00:00,2013-10-16T17:31:00+00:00
CVE-2013-5960,ESAPI,esapi-java-legacy,b7cbc53f9cc967cf1a5a9463d8c6fef9ed6ef4f7,345,345,2013-09-30T00:00:00+00:00,2013-09-30T10:00:00+00:00
CVE-2013-6044,django,django,ae3535169af804352517b7fea94a42a1c9c4b762,-523,-524,2013-10-04T00:00:00+00:00,2013-10-04T17:00:00+00:00
CVE-2013-6397,apache,lucene-solr,da34b18cb3092df4972e2b6fa5178d1059923910,-265,-559,2013-11-04T00:00:00+00:00,2013-12-07T20:00:00+00:00
CVE-2013-6407,apache,lucene-solr,f230486ce6707762c1a6e81655d0fac52887906d,-3334,-3628,2013-11-04T00:00:00+00:00,2013-12-07T20:00:00+00:00
CVE-2013-6408,apache,lucene-solr,7239a57a51ea0f4d05dd330ce5e15e4f72f72747,-1013,-1307,2013-11-04T00:00:00+00:00,2013-12-07T20:00:00+00:00
CVE-2013-6418,pywbem,pywbem,f7599379b26a685d772b2620a16316130f46c474,1,-2,2013-11-04T00:00:00+00:00,2014-05-05T17:00:00+00:00
CVE-2013-6419,openstack,nova,bce36e9bdb1fcb9658f7b684d160e656e88d816c,-591,-1473,2013-11-04T00:00:00+00:00,2014-01-07T18:00:00+00:00
CVE-2013-6430,spring-projects,spring-framework,9982b4c01a8c7be0961e58b58ed83731c40449ff,-1132,-13948,2013-11-04T00:00:00+00:00,2020-01-10T13:28:11+00:00
CVE-2013-6430,spring-projects,spring-framework,f5c9fe69a444607af667911bd4c5074b5b073e7b,-1018,-13834,2013-11-04T00:00:00+00:00,2020-01-10T13:28:11+00:00
CVE-2013-6437,openstack,nova,6e455cd97f04bf26bbe022be17c57e089cf502f4,398,-1692,2013-11-04T00:00:00+00:00,2014-03-06T15:00:00+00:00
CVE-2013-6444,pywbem,pywbem,f7599379b26a685d772b2620a16316130f46c474,1,-2,2013-11-04T00:00:00+00:00,2014-05-05T17:00:00+00:00
CVE-2013-6480,apache,libcloud,4449e165a00756dc61430e6ad9520f005b045d29,315,-41,2013-11-04T00:00:00+00:00,2014-01-07T18:00:00+00:00
CVE-2013-7048,openstack,nova,8a34fc3d48c467aa196f65eed444ccdc7c02f19f,-207,-765,2013-12-11T00:00:00+00:00,2014-01-23T21:00:00+00:00
CVE-2013-7110,transifex,transifex-client,e0d1f8b38ec1a24e2999d63420554d8393206f58,-25,-44,2013-12-15T00:00:00+00:00,2014-05-02T01:00:00+00:00
CVE-2013-7130,openstack,nova,b0d36683fe064b32cbef013e1c0c46bd018ab9a1,-106,-900,2013-12-17T00:00:00+00:00,2014-02-06T16:00:00+00:00
CVE-2013-7315,spring-projects,spring-framework,7576274874deeccb6da6b09a8d5bd62e8b5538b7,-815,-818,2014-01-23T00:00:00+00:00,2014-01-23T21:00:00+00:00
CVE-2013-7330,jenkinsci,jenkins,36342d71e29e0620f803a7470ce96c61761648d8,-2219,-3618,2014-02-20T00:00:00+00:00,2014-10-17T15:00:00+00:00
CVE-2013-7370,senchalabs,connect,126187c4e12162e231b87350740045e5bb06e93a,-305,-1068,2014-04-21T00:00:00+00:00,2019-12-11T13:55:37+00:00
CVE-2013-7370,senchalabs,connect,277e5aad6a95d00f55571a9a0e11f2fa190d8135,-307,-1070,2014-04-21T00:00:00+00:00,2019-12-11T13:55:37+00:00
CVE-2013-7371,senchalabs,connect,126187c4e12162e231b87350740045e5bb06e93a,-305,-1068,2014-04-21T00:00:00+00:00,2019-12-11T14:04:00+00:00
CVE-2013-7371,senchalabs,connect,277e5aad6a95d00f55571a9a0e11f2fa190d8135,-307,-1070,2014-04-21T00:00:00+00:00,2019-12-11T14:04:00+00:00
CVE-2013-7378,github,hubot-scripts,feee5abdb038a229a98969ae443cdb8a61747782,-806,-1090,2014-05-14T00:00:00+00:00,2020-02-12T13:59:50+00:00
