cve,file_func_name
CVE-2013-4588,"do_ip_vs_get_ctl, do_ip_vs_set_ctl, net/netfilter/ipvs/ip_vs_ctl.c"
CVE-2013-4591,"__nfs4_get_acl_uncached, fs/nfs/nfs4proc.c"
CVE-2013-4592,"__kvm_set_memory_region, virt/kvm/kvm_main.c"
CVE-2013-4729,"import.php, GLOBALS"
CVE-2013-5029,Header.class.php
CVE-2013-5634,arch/arm/kvm/arm.c
CVE-2013-5705,apache2/modsecurity.c
CVE-2013-6367,"apic_get_tmcct, arch/x86/kvm/lapic.c, TMICT"
CVE-2013-6368,
CVE-2013-6376,"recalculate_apic_map, arch/x86/kvm/lapic.c"
CVE-2013-6378,"lbs_debugfs_write, drivers/net/wireless/libertas/debugfs.c"
CVE-2013-6380,"aac_send_raw_srb, drivers/scsi/aacraid/commctrl.c"
CVE-2013-6381,"qeth_snmp_command, drivers/s390/net/qeth_core_main.c"
CVE-2013-6383,"aac_compat_ioctl, drivers/scsi/aacraid/linit.c"
CVE-2013-6399,"virtio_load, hw/virtio/virtio.c"
CVE-2013-6401,
CVE-2013-6420,"asn1_time_to_time_t, ext/openssl/openssl.c, openssl_x509_parse"
CVE-2013-6431,"fib6_add, net/ipv6/ip6_fib.c"
CVE-2013-6432,"ping_recvmsg, net/ipv4/ping.c"
CVE-2013-6712,ext/date/lib/parse_iso_intervals.c
CVE-2013-6763,"uio_mmap_physical, drivers/uio/uio.c"
CVE-2013-7008,"decode_slice_header, libavcodec/h264.c"
CVE-2013-7009,"rpza_decode_stream, libavcodec/rpza.c"
CVE-2013-7010,libavcodec/dsputil.c
CVE-2013-7011,"read_header, libavcodec/ffv1dec.c"
CVE-2013-7012,"get_siz, libavcodec/jpeg2000dec.c"
CVE-2013-7013,"g2m_init_buffers, libavcodec/g2meet.c"
CVE-2013-7014,"add_bytes_l2_c, libavcodec/pngdsp.c"
CVE-2013-7015,"flashsv_decode_frame, libavcodec/flashsv.c"
CVE-2013-7016,"get_siz, libavcodec/jpeg2000dec.c"
CVE-2013-7017,libavcodec/jpeg2000.c
CVE-2013-7018,libavcodec/jpeg2000dec.c
CVE-2013-7019,"get_cox, libavcodec/jpeg2000dec.c"
CVE-2013-7020,"read_header, libavcodec/ffv1dec.c"
CVE-2013-7021,"filter_frame, libavfilter/vf_fps.c"
CVE-2013-7022,"g2m_init_buffers, libavcodec/g2meet.c"
CVE-2013-7023,"ff_combine_frame, libavcodec/parser.c"
CVE-2013-7024,"jpeg2000_decode_tile, libavcodec/jpeg2000dec.c"
CVE-2013-7026,"ipc/shm.c, IPC_RMID"
CVE-2013-7027,"ieee80211_radiotap_iterator_init, net/wireless/radiotap.c"
CVE-2013-7226,"gdImageCrop, ext/gd/gd.c"
CVE-2013-7262,"msPostGISLayerSetTimeFilter, mappostgis.c"
CVE-2013-7263,"net/ipv4/ping.c, net/ipv4/raw.c, net/ipv4/udp.c, net/ipv6/raw.c, net/ipv6/udp.c"
CVE-2013-7264,"l2tp_ip_recvmsg, net/l2tp/l2tp_ip.c"
CVE-2013-7265,"pn_recvmsg, net/phonet/datagram.c"
CVE-2013-7266,"mISDN_sock_recvmsg, drivers/isdn/mISDN/socket.c"
CVE-2013-7267,"atalk_recvmsg, net/appletalk/ddp.c"
CVE-2013-7268,"ipx_recvmsg, net/ipx/af_ipx.c"
CVE-2013-7269,"nr_recvmsg, net/netrom/af_netrom.c"
CVE-2013-7270,"packet_recvmsg, net/packet/af_packet.c"
CVE-2013-7271,"x25_recvmsg, net/x25/af_x25.c"
CVE-2013-7281,"dgram_recvmsg, net/ieee802154/dgram.c"
CVE-2013-7327,"gdImageCrop, ext/gd/gd.c"
CVE-2013-7328,"gdImageCrop, ext/gd/gd.c"
CVE-2013-7339,"rds_ib_laddr_check, net/rds/ib.c"
CVE-2013-7341,playerId
CVE-2013-7348,"ioctx_alloc, fs/aio.c, aio_setup_ring"
CVE-2013-7421,"AF_ALG, salg_name"
CVE-2013-7441,
CVE-2013-7446,net/unix/af_unix.c
CVE-2013-7449,"ssl_do_connect, common/server.c"
CVE-2013-7455,"DefaultICCintents, cmscnvrt.c"
CVE-2013-7456,gd_interpolation.c
CVE-2013-7459,"ALGnew, block_templace.c"
CVE-2014-0038,"compat_sys_recvmmsg, net/compat.c, CONFIG_X86_X32"
CVE-2014-0049,"complete_emulated_mmio, arch/x86/kvm/x86.c"
CVE-2014-0063,MAXDATELEN
CVE-2014-0064,path_in
CVE-2014-0069,"cifs_iovec_write, fs/cifs/file.c"
CVE-2014-0077,"drivers/vhost/net.c, handle_rx, get_rx_bufs"
CVE-2014-0101,"sctp_sf_do_5_1D_ce, net/sctp/sm_statefuns.c, sctp_sf_authenticate"
CVE-2014-0122,"mod/chat/chat_ajax.php, mod/chat:chat"
CVE-2014-0123,
CVE-2014-0124,"mod/forum/renderer.php, mod/quiz/override_form.php"
CVE-2014-0125,repository/alfresco/lib.php
CVE-2014-0126,enrol/imsenterprise/importnow.php
CVE-2014-0127,"mod/feedback/complete.php, mod/feedback/complete_guest.php"
CVE-2014-0129,badges/mybadges.php
CVE-2014-0131,"skb_segment, net/core/skbuff.c"
CVE-2014-0142,"block/parallels.c, block/bochs.c"
CVE-2014-0143,"parallels_open, block/parallels.c, bochs_open, bochs.c, qcow2_snapshot_load_tmp, qcow2-snapshot.c, qcow2_grow_l1_table, qcow2-cluster.c, bdrv_check_byte_request, block.c, get_refcount, qcow2-refcount.c, cloop_open, cloop.c"
CVE-2014-0145,"qcow2_snapshot_load_tmp, block/qcow2-snapshot.c, block/dmg.c"
CVE-2014-0146,"qcow2_open, block/qcow2.c, snapshot_offset, nb_snapshots"
CVE-2014-0182,"virtio_load, hw/virtio/virtio.c"
CVE-2014-0185,sapi/fpm/fpm/fpm_unix.c
CVE-2014-0196,"n_tty_write, drivers/tty/n_tty.c"
CVE-2014-0203,"__do_follow_link, fs/namei.c"
CVE-2014-0205,"futex_wait, kernel/futex.c"
CVE-2014-0206,"aio_read_events_ring, fs/aio.c"
CVE-2014-0213,mod/assign/locallib.php
CVE-2014-0214,"login/token.php, MoodleMobile"
CVE-2014-0216,"block_html_pluginfile, blocks/html/lib.php"
CVE-2014-0217,"enrol/index.php, moodle/course:viewhiddencourses"
CVE-2014-0218,repository/url/lib.php
CVE-2014-0236,"cdf.c, readcdf.c"
CVE-2014-1439,"libxml_disable_entity_loader, runtime/ext/ext_simplexml.cpp"
CVE-2014-1444,"fst_get_iface, drivers/net/wan/farsync.c"
CVE-2014-1445,"wanxl_ioctl, drivers/net/wan/wanxl.c"
CVE-2014-1446,"yam_ioctl, drivers/net/hamradio/yam.c"
CVE-2014-1690,net/netfilter/nf_nat_irc.c
CVE-2014-1737,"raw_cmd_copyin, drivers/block/floppy.c"
CVE-2014-1738,"raw_cmd_copyout, drivers/block/floppy.c"
CVE-2014-1739,"media_device_enum_entities, drivers/media/media-device.c, /dev/media0"
CVE-2014-1832,"control_process.pid, generation-*"
CVE-2014-1874,"security_context_to_sid_core, security/selinux/ss/services.c"
CVE-2014-1879,import.php
CVE-2014-2020,ext/gd/gd.c
CVE-2014-2038,"nfs_can_extend_write, fs/nfs/write.c"
CVE-2014-2098,libavcodec/wmalosslessdec.c
CVE-2014-2209,"hphp/util/capability.cpp, hphp/util/light-process.cpp"
CVE-2014-2263,"mpegts_write_pmt, libavformat/mpegtsenc.c"
CVE-2014-2523,"net/netfilter/nf_conntrack_proto_dccp.c, dccp_new, dccp_packet, dccp_error"
CVE-2014-2567,"OpenConnectionTask::handleStateHelper, Imap/Tasks/OpenConnectionTask.cpp"
CVE-2014-2571,"quiz_question_tostring, mod/quiz/editlib.php"
CVE-2014-2572,mod/assign/externallib.php
CVE-2014-2669,"hstore_recv, hstore_from_arrays, hstore_from_array, contrib/hstore/hstore_io.c, hstoreArrayToPairs, contrib/hstore/hstore_op.c"
CVE-2014-2672,"ath_tx_aggr_sleep, drivers/net/wireless/ath/ath9k/xmit.c"
CVE-2014-2673,"arch_dup_task_struct, arch/powerpc/kernel/process.c"
CVE-2014-2706,"sta_info.c, tx.c"
CVE-2014-2739,"cma_req_handler, drivers/infiniband/core/cma.c"
CVE-2014-2889,"bpf_jit_compile, arch/x86/net/bpf_jit_comp.c"
CVE-2014-2907,"srtp_add_address, epan/dissectors/packet-rtp.c"
CVE-2014-3122,"try_to_unmap_cluster, mm/rmap.c"
CVE-2014-3144,"BPF_S_ANC_NLATTR, BPF_S_ANC_NLATTR_NEST, sk_run_filter, net/core/filter.c, __skb_get_nlattr, __skb_get_nlattr_nest"
CVE-2014-3145,"BPF_S_ANC_NLATTR_NEST, sk_run_filter, net/core/filter.c, __skb_get_nlattr_nest"
CVE-2014-3153,"futex_requeue, kernel/futex.c, FUTEX_REQUEUE"
CVE-2014-3158,options.c
CVE-2014-3181,"magicmouse_raw_event, drivers/hid/hid-magicmouse.c"
CVE-2014-3182,"logi_dj_raw_event, drivers/hid/hid-logitech-dj.c, REPORT_TYPE_NOTIF_DEVICE_UNPAIRED"
CVE-2014-3183,"logi_dj_ll_raw_request, drivers/hid/hid-logitech-dj.c"
CVE-2014-3184,"report_fixup, drivers/hid/hid-cherry.c, drivers/hid/hid-kye.c, drivers/hid/hid-lg.c, drivers/hid/hid-monterey.c, drivers/hid/hid-petalynx.c, drivers/hid/hid-sunplus.c"
CVE-2014-3185,"command_port_read_callback, drivers/usb/serial/whiteheat.c"
CVE-2014-3186,"picolcd_raw_event, devices/hid/hid-picolcd_core.c"
CVE-2014-3515,"ArrayObject, SPLObjectStorage"
CVE-2014-3534,"arch/s390/kernel/ptrace.c, PTRACE_POKEUSR_AREA"
CVE-2014-3535,"include/linux/netdevice.h, netdev_printk"
CVE-2014-3541,Repositories
CVE-2014-3542,mod/lti/service.php
CVE-2014-3543,mod/imscp/locallib.php
CVE-2014-3544,user/profile.php
CVE-2014-3545,
CVE-2014-3546,"notes/index.php, user/edit.php"
CVE-2014-3547,badges/renderer.php
CVE-2014-3548,
CVE-2014-3551,advanced-grading
CVE-2014-3553,"mod/forum/classes/post_form.php, moodle/site:accessallgroups"
CVE-2014-3587,"cdf_read_property_info, cdf.c"
CVE-2014-3597,"php_parserr, ext/standard/dns.c, dns_get_record, dn_expand"
CVE-2014-3601,"kvm_iommu_map_pages, virt/kvm/iommu.c"
CVE-2014-3610,"wrmsr_interception, arch/x86/kvm/svm.c, handle_wrmsr, arch/x86/kvm/vmx.c"
CVE-2014-3611,"__kvm_migrate_pit_timer, arch/x86/kvm/i8254.c"
CVE-2014-3615,
CVE-2014-3617,"forum_print_latest_discussions, mod/forum/lib.php, mod/forum:viewqandawithoutposting"
CVE-2014-3631,"assoc_array_gc, lib/assoc_array.c"
CVE-2014-3645,arch/x86/kvm/vmx.c
CVE-2014-3646,arch/x86/kvm/vmx.c
CVE-2014-3647,arch/x86/kvm/emulate.c
CVE-2014-3668,"date_from_ISO8601, libxmlrpc/xmlrpc.c, xmlrpc_set_type, xmlrpc_decode"
CVE-2014-3669,"object_custom, ext/standard/var_unserializer.c"
CVE-2014-3670,"exif_ifd_make_value, exif.c, exif_thumbnail"
CVE-2014-3673,"net/sctp/sm_make_chunk.c, net/sctp/sm_statefuns.c"
CVE-2014-3687,"sctp_assoc_lookup_asconf_ack, net/sctp/associola.c"
CVE-2014-3688,"net/sctp/inqueue.c, net/sctp/sm_statefuns.c"
CVE-2014-3690,"arch/x86/kvm/vmx.c, /dev/kvm, PR_SET_TSC"
CVE-2014-3710,readelf.c
CVE-2014-3971,"CmdAuthenticate::_authenticateX509, db/commands/authentication_commands.cpp"
CVE-2014-3981,"acinclude.m4, /tmp/phpglibccheck"
CVE-2014-3985,"getHTTPResponse, miniwget.c"
CVE-2014-4014,
CVE-2014-4020,"dissect_frame, epan/dissectors/packet-frame.c"
CVE-2014-4027,"rd_build_device_space, drivers/target/target_core_rd.c, ramdisk_mcp"
CVE-2014-4343,"init_ctx_reselect, lib/gssapi/spnego/spnego_mech.c"
CVE-2014-4348,
CVE-2014-4349,
CVE-2014-4608,"lzo1x_decompress_safe, lib/lzo/lzo1x_decompress_safe.c"
CVE-2014-4611,"lz4_uncompress, lib/lz4/lz4_decompress.c"
CVE-2014-4652,"snd_ctl_elem_user_tlv, sound/core/control.c"
CVE-2014-4653,"sound/core/control.c, /dev/snd/controlCX"
CVE-2014-4654,"snd_ctl_elem_add, sound/core/control.c, SNDRV_CTL_IOCTL_ELEM_REPLACE, /dev/snd/controlCX"
CVE-2014-4655,"snd_ctl_elem_add, sound/core/control.c, user_ctl_count, /dev/snd/controlCX, SNDRV_CTL_IOCTL_ELEM_REPLACE"
CVE-2014-4656,"snd_ctl_add, snd_ctl_remove_numid_conflict, sound/core/control.c, /dev/snd/controlCX"
CVE-2014-4667,"sctp_association_free, net/sctp/associola.c"
CVE-2014-4668,"cherokee_validator_ldap_check, validator_ldap.c"
CVE-2014-4943,"PPPoL2TP, net/l2tp/l2tp_ppp.c"
CVE-2014-4954,"PMA_getHtmlForActionLinks, libraries/structure.lib.php"
CVE-2014-4955,"PMA_TRI_getRowForList, libraries/rte/rte_list.lib.php"
CVE-2014-4978,"rs_filter_graph, librawstudio/rs-filter.c"
CVE-2014-4986,js/functions.js
CVE-2014-4987,"server_user_groups.php, viewUsers"
CVE-2014-5045,"mountpoint_last, fs/namei.c"
CVE-2014-5077,"sctp_assoc_update, net/sctp/associola.c"
CVE-2014-5161,"dissect_log, plugins/irda/packet-irda.c"
CVE-2014-5162,"read_new_line, wiretap/catapult_dct2000.c"
CVE-2014-5163,"epan/dissectors/packet-gtp.c, epan/dissectors/packet-gsm_a_gm.c"
CVE-2014-5164,"rlc_decode_li, epan/dissectors/packet-rlc.c"
CVE-2014-5165,"dissect_ber_constrained_bitstring, epan/dissectors/packet-ber.c"
CVE-2014-5206,"do_remount, fs/namespace.c, MNT_LOCK_READONLY"
CVE-2014-5207,"fs/namespace.c, MNT_NODEV, MNT_NOSUID, MNT_NOEXEC, MNT_ATIME_MASK"
CVE-2014-5263,"vmstate_xhci_event, hw/usb/hcd-xhci.c, VMSTATE_END_OF_LIST"
CVE-2014-5271,"encode_slice, libavcodec/proresenc_kostya.c"
CVE-2014-5272,"libavcodec/iff.c, rgb8"
CVE-2014-5273,"js/sql.js, js/functions.js, js/server_status_monitor.js, js/tbl_chart.js, libraries/tbl_relation.lib.php"
CVE-2014-5274,js/functions.js
CVE-2014-5351,"kadm5_randkey_principal_3, lib/kadm5/srv/svr_principal.c"
CVE-2014-5352,"krb5_gss_process_context_token, lib/gssapi/krb5/process_context_token.c, libgssapi_krb5"
CVE-2014-5353,"krb5_ldap_get_password_policy_from_dn, plugins/kdb/ldap/libkdb_ldap/ldap_pwd_policy.c"
CVE-2014-5354,plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c
CVE-2014-5355,"krb5_read_message, appl/user_user/server.c, lib/krb5/krb/recvauth.c"
CVE-2014-5386,"mcrypt_create_iv, hphp/runtime/ext/mcrypt/ext_mcrypt.cpp"
CVE-2014-5388,"pci_read, hw/acpi/pcihp.c"
CVE-2014-5471,"parse_rock_ridge_inode_internal, fs/isofs/rock.c"
CVE-2014-5472,"parse_rock_ridge_inode_internal, fs/isofs/rock.c"
CVE-2014-6228,"string_chunk_split, hphp/runtime/base/zend-string.cpp"
CVE-2014-6229,"HashContext, hphp/runtime/ext/ext_hash.cpp"
CVE-2014-6300,js/ajax.js
CVE-2014-6395,"dissector_postgresql, dissectors/ec_postgresql.c"
CVE-2014-6396,"dissector_postgresql, dissectors/ec_postgresql.c"
CVE-2014-6410,"__udf_read_inode, fs/udf/inode.c"
CVE-2014-6416,net/ceph/auth_x.c
CVE-2014-6417,net/ceph/auth_x.c
CVE-2014-6418,net/ceph/auth_x.c
CVE-2014-6421,
CVE-2014-6422,
CVE-2014-6423,"tvb_raw_text_add, epan/dissectors/packet-megaco.c"
CVE-2014-6424,"dissect_v9_v10_pdu_data, epan/dissectors/packet-netflow.c"
CVE-2014-6425,"get_quoted_string, get_unquoted_string, epan/dissectors/packet-cups.c"
CVE-2014-6426,"dissect_hip_tlv, epan/dissectors/packet-hip.c"
CVE-2014-6427,"is_rtsp_request_or_reply, epan/dissectors/packet-rtsp.c"
CVE-2014-6428,"dissect_spdu, epan/dissectors/packet-ses.c"
CVE-2014-6429,"SnifferDecompress, wiretap/ngsniffer.c"
CVE-2014-6430,"SnifferDecompress, wiretap/ngsniffer.c"
CVE-2014-6431,"SnifferDecompress, wiretap/ngsniffer.c"
CVE-2014-6432,"SnifferDecompress, wiretap/ngsniffer.c"
CVE-2014-7145,"SMB2_tcon, fs/cifs/smb2pdu.c"
CVE-2014-7217,"libraries/TableSearch.class.php, libraries/Util.class.php"
CVE-2014-7283,"xfs_da3_fixhashpath, fs/xfs/xfs_da_btree.c"
CVE-2014-7284,"net_get_random_once, net/core/utils.c"
CVE-2014-7815,"set_pixel_format, ui/vnc.c"
CVE-2014-7822,splice_write
CVE-2014-7825,kernel/trace/trace_syscalls.c
CVE-2014-7826,kernel/trace/trace_syscalls.c
CVE-2014-7830,mod/feedback/mapcourse.php
CVE-2014-7831,"lib/classes/grades_external.php, get_grades"
CVE-2014-7832,mod/lti/launch.php
CVE-2014-7833,mod/data/edit.php
CVE-2014-7834,"mod/forum/externallib.php, forum_get_discussions"
CVE-2014-7835,webservice/upload.php
CVE-2014-7836,"mod/lti/request_tool.php, mod/lti/instructor_edit_tool_type.php"
CVE-2014-7837,mod/wiki/admin.php
CVE-2014-7838,"mod/forum/deprecatedlib.php, mod/forum/forum.js, mod/forum/index.php, mod/forum/lib.php"
CVE-2014-7840,"host_from_stream_offset, arch_init.c"
CVE-2014-7841,"sctp_process_param, net/sctp/sm_make_chunk.c"
CVE-2014-7842,arch/x86/kvm/x86.c
CVE-2014-7845,generate_password
CVE-2014-7846,"tag/tag_autocomplete.php, moodle/tag:edit"
CVE-2014-7847,iplookup/index.php
CVE-2014-7848,lib/phpunit/bootstrap.php
CVE-2014-7933,"matroska_read_seek, libavformat/matroskadec.c"
CVE-2014-7937,libavcodec/vorbisdec.c
CVE-2014-8106,hw/display/cirrus_vga.c
CVE-2014-8130,"_TIFFmalloc, tif_unix.c, TIFFWriteScanline, tif_write.c"
CVE-2014-8133,"arch/x86/kernel/tls.c, set_thread_area"
CVE-2014-8142,"process_nested_data, ext/standard/var_unserializer.re"
CVE-2014-8160,net/netfilter/nf_conntrack_proto_generic.c
CVE-2014-8172,
CVE-2014-8326,"libraries/DatabaseInterface.class.php, js/server_status_monitor.js"
CVE-2014-8369,"kvm_iommu_map_pages, virt/kvm/iommu.c"
CVE-2014-8480,arch/x86/kvm/emulate.c
CVE-2014-8481,arch/x86/kvm/emulate.c
CVE-2014-8483,"blowfishECB, core/cipher.cpp"
CVE-2014-8509,lazy_bdecode
CVE-2014-8541,libavcodec/mjpegdec.c
CVE-2014-8542,libavcodec/utils.c
CVE-2014-8543,libavcodec/mmvideo.c
CVE-2014-8544,libavcodec/tiff.c
CVE-2014-8545,libavcodec/pngdec.c
CVE-2014-8546,libavcodec/cinepak.c
CVE-2014-8547,libavcodec/gifdec.c
CVE-2014-8548,libavcodec/smc.c
CVE-2014-8549,libavcodec/on2avc.c
CVE-2014-8626,"date_from_ISO8601, ext/xmlrpc/libxmlrpc/xmlrpc.c"
CVE-2014-8709,"ieee80211_fragment, net/mac80211/tx.c"
CVE-2014-8710,"decompress_sigcomp_message, epan/sigcomp-udvm.c"
CVE-2014-8711,epan/dissectors/packet-amqp.c
CVE-2014-8712,"build_expert_data, epan/dissectors/packet-ncp2222.inc"
CVE-2014-8713,"build_expert_data, epan/dissectors/packet-ncp2222.inc"
CVE-2014-8714,"dissect_write_structured_field, epan/dissectors/packet-tn5250.c"
CVE-2014-8884,"ttusbdecfe_dvbs_diseqc_send_master_cmd, drivers/media/usb/ttusb-dec/ttusbdecfe.c"
CVE-2014-8958,
CVE-2014-8959,libraries/gis/GIS_Factory.class.php
CVE-2014-8960,libraries/error_report.lib.php
CVE-2014-8961,libraries/error_report.lib.php
CVE-2014-9059,lib/setup.php
CVE-2014-9060,"mod/lti/locallib.php, mod/lti/return.php"
CVE-2014-9090,"do_double_fault, arch/x86/kernel/traps.c, modify_ldt, sigreturn_32"
CVE-2014-9114,Blkid
CVE-2014-9218,libraries/common.inc.php
CVE-2014-9219,url.php
CVE-2014-9273,lib/handle.c
CVE-2014-9316,"mjpeg_decode_app, libavcodec/mjpegdec.c"
CVE-2014-9317,"decode_ihdr_chunk, libavcodec/pngdec.c"
CVE-2014-9318,"raw_decode, libavcodec/rawdec.c, avpicture_get_size"
CVE-2014-9319,"ff_hevc_decode_nal_sps, libavcodec/hevc_ps.c"
CVE-2014-9322,arch/x86/kernel/entry_64.S
CVE-2014-9419,"__switch_to, arch/x86/kernel/process_64.c"
CVE-2014-9420,"rock_continue, fs/isofs/rock.c"
CVE-2014-9421,"auth_gssapi_unwrap_data, lib/rpc/auth_gssapi_misc.c"
CVE-2014-9422,"check_rpcsec_auth, kadmin/server/kadm_rpc_svc.c"
CVE-2014-9423,"svcauth_gss_accept_sec_context, lib/rpc/svc_auth_gss.c"
CVE-2014-9425,"zend_ts_hash_graceful_destroy, zend_ts_hash.c"
CVE-2014-9427,sapi/cgi/cgi_main.c
CVE-2014-9428,"batadv_frag_merge_packets, net/batman-adv/fragmentation.c"
CVE-2014-9491,devzvol_readdir
CVE-2014-9496,"sd2_parse_rsrc_fork, sd2.c"
CVE-2014-9529,"key_gc_unused_keys, security/keys/gc.c"
CVE-2014-9584,"parse_rock_ridge_inode_internal, fs/isofs/rock.c"
CVE-2014-9602,libavcodec/xface.h
CVE-2014-9603,"vmd_decode, libavcodec/vmdvideo.c"
CVE-2014-9604,"restore_median, restore_median_il, libavcodec/utvideodec.c"
CVE-2014-9625,"GetUpdateFile, misc/update.c"
CVE-2014-9626,"MP4_ReadBox_String, modules/demux/mp4/libmp4.c"
CVE-2014-9627,"MP4_ReadBox_String, modules/demux/mp4/libmp4.c"
CVE-2014-9628,"MP4_ReadBox_String, modules/demux/mp4/libmp4.c"
CVE-2014-9629,modules/codec/schroedinger.c
CVE-2014-9630,"rtp_packetize_xiph_config, modules/stream_out/rtpfmt.c"
CVE-2014-9644,"AF_ALG, salg_name"
CVE-2014-9683,"ecryptfs_decode_from_filename, fs/ecryptfs/crypto.c"
CVE-2014-9710,xattr-replacement
CVE-2014-9714,"WddxPacket::recursiveAddVar, wddx_serialize_value"
CVE-2014-9717,"fs/namespace.c, MNT_DETACH, umount2, MNT_LOCKED"
CVE-2014-9718,"bmdma_prepare_buf, ahci_dma_prepare_buf"
CVE-2014-9728,"fs/udf/inode.c, fs/udf/symlink.c"
CVE-2014-9729,"udf_read_inode, fs/udf/inode.c"
CVE-2014-9730,"udf_pc_to_char, fs/udf/symlink.c"
CVE-2014-9731,"fs/udf/symlink.c, fs/udf/unicode.c"
CVE-2014-9756,"psf_fwrite, file_io.c"
CVE-2014-9767,"ZipArchive::extractTo, ext/zip/php_zip.c, ext/zip/ext_zip.cpp"
CVE-2014-9773,modules/chanserv/flags.c
CVE-2014-9803,arch/arm64/include/asm/pgtable.h
CVE-2014-9854,coders/tiff.c
CVE-2014-9870,TPIDRURW
CVE-2014-9888,arch/arm/mm/dma-mapping.c
CVE-2014-9895,drivers/media/media-device.c
CVE-2014-9903,"sched_read_attr, kernel/sched/core.c"
CVE-2014-9904,"snd_compress_check_input, sound/core/compress_offload.c"
CVE-2014-9914,"ip4_datagram_release_cb, net/ipv4/datagram.c"
CVE-2014-9922,"fs/ecryptfs/main.c, fs/overlayfs/super.c"
CVE-2014-9940,"regulator_ena_gpio_free, drivers/regulator/core.c"
CVE-2015-0211,"mod/lti/ajax.php, moodle/course:manageactivities, mod/lti:addinstance"
CVE-2015-0212,course/pending.php
CVE-2015-0213,"editcategories.html, editcategories.php"
CVE-2015-0214,message/externallib.php
CVE-2015-0215,calendar/externallib.php
CVE-2015-0216,RISK_XSS
CVE-2015-0217,filter/mediaplugin/filter.php
CVE-2015-0218,auth/shibboleth/logout.php
CVE-2015-0228,"lua_websocket_read, lua_request.c"
CVE-2015-0231,"process_nested_data, ext/standard/var_unserializer.re"
CVE-2015-0232,"exif_process_unicode, ext/exif/exif.c"
CVE-2015-0239,"em_sysenter, arch/x86/kvm/emulate.c"
CVE-2015-0253,"read_request_line, server/protocol.c"
CVE-2015-0273,"php_date_timezone_initialize_from_hash, php_date_initialize_from_hash, ext/date/php_date.c"
CVE-2015-0274,
CVE-2015-0275,"ext4_zero_range, fs/ext4/extents.c"
CVE-2015-0559,epan/dissectors/packet-wccp.c
CVE-2015-0560,"dissect_wccp2r1_address_table_info, epan/dissectors/packet-wccp.c"
CVE-2015-0561,asn1/lpp/lpp.cnf
CVE-2015-0562,epan/dissectors/packet-dec-dnart.c
CVE-2015-0563,epan/dissectors/packet-smtp.c
CVE-2015-0564,"ssl_decrypt_record, epan/dissectors/packet-ssl-utils.c"
CVE-2015-0856,daemon/Greeter.cpp
CVE-2015-1191,
CVE-2015-1208,"mov_read_default, libavformat/mov.c"
CVE-2015-1331,lxclock.c
CVE-2015-1333,"__key_link_end, security/keys/keyring.c"
CVE-2015-1334,attach.c
CVE-2015-1335,lxc-start
CVE-2015-1339,"cuse_channel_release, fs/fuse/cuse.c"
CVE-2015-1342,
CVE-2015-1344,lxcfs.c
CVE-2015-1351,"_zend_shared_memdup, zend_shared_alloc.c"
CVE-2015-1352,"build_tablename, pgsql.c"
CVE-2015-1421,"sctp_assoc_update, net/sctp/associola.c"
CVE-2015-1465,
CVE-2015-1493,"min_get_slash_argument, lib/configonlylib.php"
CVE-2015-1521,analyzer/protocol/dnp3/DNP3.cc
CVE-2015-1522,analyzer/protocol/dnp3/DNP3.cc
CVE-2015-1573,"nft_flush_table, net/netfilter/nf_tables_api.c"
CVE-2015-1593,"randomize_stack_top, fs/binfmt_elf.c, stack_maxrandom_size, arch/x86/mm/mmap.c"
CVE-2015-1805,"pipe_read, pipe_write, fs/pipe.c, __copy_to_user_inatomic, __copy_from_user_inatomic"
CVE-2015-1872,"ff_mjpeg_decode_sof, libavcodec/mjpegdec.c"
CVE-2015-2041,net/llc/sysctl_net_llc.c
CVE-2015-2042,net/rds/sysctl.c
CVE-2015-2141,"InvertibleRWFunction::CalculateInverse, rw.cpp"
CVE-2015-2150,
CVE-2015-2187,"dissect_atn_cpdlc_heur, asn1/atn-cpdlc/packet-atn-cpdlc-template.c"
CVE-2015-2188,epan/dissectors/packet-wcp.c
CVE-2015-2189,"pcapng_read, wiretap/pcapng.c"
CVE-2015-2190,epan/proto.c
CVE-2015-2191,"dissect_tnef, epan/dissectors/packet-tnef.c"
CVE-2015-2192,"dissect_osd2_cdb_continuation, epan/dissectors/packet-scsi-osd.c"
CVE-2015-2206,libraries/select_lang.lib.php
CVE-2015-2266,"message/index.php, moodle/site:readallmessages"
CVE-2015-2267,mdeploy.php
CVE-2015-2268,filter/urltolink/filter.php
CVE-2015-2269,lib/javascript-static.js
CVE-2015-2270,"lib/moodlelib.php, blocks-regions"
CVE-2015-2271,moodle/tag:flag
CVE-2015-2272,login/token.php
CVE-2015-2273,mod/quiz/report/statistics/statistics_question_table.php
CVE-2015-2301,"phar_rename_archive, phar_object.c"
CVE-2015-2304,
CVE-2015-2331,"_zip_cdir_new, zip_dirent.c"
CVE-2015-2348,"move_uploaded_file, ext/standard/basic_functions.c"
CVE-2015-2666,"get_matching_model_microcode, arch/x86/kernel/cpu/microcode/intel_early.c"
CVE-2015-2686,"copy_from_iter, iov_iter, net/socket.c"
CVE-2015-2694,"plugins/preauth/otp/main.c, plugins/preauth/pkinit/pkinit_srv.c"
CVE-2015-2695,"lib/gssapi/spnego/spnego_mech.c, gss_inquire_context"
